"","Date","Session","Pseudo","Treatment","Group","TotalScore","Flight","Bonus","Mine","Fortress","NET","GameLevel","Age","Genre","ZScore","ZMean"
"594","2018-06-19 09:30:43","D14P2","SB2903","1","STIM-SD",10340,-1090,850,3580,7000,16,1,22,"Femme",0.659224322455864,0.28757674748281
"595","2018-06-04 16:03:26","D01P1","SF2107","2","SHAM",-1955,-3035,100,-20,1000,14,7,19,"Homme",-1.95722130146805,-1.86506015524332
"596","2018-06-05 15:31:29","D02P1","SF2107","2","SHAM",1985,-825,800,510,1500,14,7,19,"Homme",-1.11876699010081,-0.994983046484372
"597","2018-06-05 15:31:29","D02P2","SF2107","2","SHAM",1230,-1560,300,990,1500,14,7,19,"Homme",-1.2794352655024,-1.23666288698042
"598","2018-06-06 15:28:09","D03P1","SF2107","2","SHAM",2920,-430,400,950,2000,14,7,19,"Homme",-0.919793695398178,-0.757790048037446
"599","2018-06-06 15:28:09","D03P2","SF2107","2","SHAM",3155,-1105,750,1260,2250,14,7,19,"Homme",-0.869784364644041,-0.798546779929971
"600","2018-06-07 15:31:11","D04P1","SF2107","2","SHAM",3815,-705,700,1320,2500,14,7,19,"Homme",-0.729332627206889,-0.633849664045712
"601","2018-06-07 15:31:11","D04P2","SF2107","2","SHAM",3585,-1665,850,1650,2750,14,7,19,"Homme",-0.778277929647108,-0.735396840612616
"602","2018-06-08 15:32:00","D05P1","SF2107","2","SHAM",5640,-190,1400,2180,2250,14,7,19,"Homme",-0.340962292626885,0.10569140057996
"603","2018-06-08 15:32:00","D05P2","SF2107","2","SHAM",4920,-740,550,2360,2750,14,7,19,"Homme",-0.494182369831051,-0.377828482823551
"604","2018-06-19 15:25:54","D14P1","SF2107","2","SHAM",2450,-1880,500,2080,1750,14,7,19,"Homme",-1.01981235690645,-0.900308631801772
"605","2018-06-19 15:25:54","D14P2","SF2107","2","SHAM",1005,-2615,450,920,2250,14,7,19,"Homme",-1.3273165396287,-1.27289379718111
"606","2020-02-10 15:32:41","D01P1","SL0804","1","STIM-SD",4580,-770,1700,1900,1750,20,5.5,28,"Homme",-0.566536295177463,-0.304063666736242
"607","2020-02-11 15:15:05","D02P1","SL0804","1","STIM-SD",4000,-1070,2050,1020,2000,20,5.5,28,"Homme",-0.68996357959193,-0.496437085833237
"608","2020-02-11 15:25:38","D02P2","SL0804","1","STIM-SD",6180,-400,2500,2080,2000,20,5.5,28,"Homme",-0.226047234723761,0.19221033621597
"609","2020-02-12 15:07:04","D03P1","SL0804","1","STIM-SD",7985,-185,3050,3120,2000,20,5.5,28,"Homme",0.158066986600572,0.830031304609209
"610","2020-02-12 15:17:35","D03P2","SL0804","1","STIM-SD",6770,-500,2350,2670,2250,20,5.5,28,"Homme",-0.100491893681458,0.296286545210715
"611","2020-02-13 13:11:38","D04P1","SL0804","1","STIM-SD",9340,-150,3400,3340,2750,20,5.5,28,"Homme",0.446418659672301,1.13401255840379
"612","2020-02-13 13:21:59","D04P2","SL0804","1","STIM-SD",10250,-300,4100,3450,3000,20,5.5,28,"Homme",0.640071812805344,1.23930327886461
"613","2020-02-14 15:07:46","D05P1","SL0804","1","STIM-SD",8090,-450,2600,3440,2500,20,5.5,28,"Homme",0.180411581192846,0.657381230505728
"614","2020-02-14 15:18:13","D05P2","SL0804","1","STIM-SD",9370,-450,3450,3370,3000,20,5.5,28,"Homme",0.452802829555808,0.933731526193616
"615","2020-02-25 14:05:46","D14P1","SL0804","1","STIM-SD",8600,-450,3500,3050,2500,20,5.5,28,"Homme",0.288942469212464,0.794742575412141
"616","2020-02-25 14:16:33","D14P2","SL0804","1","STIM-SD",10420,-400,4000,3820,3000,20,5.5,28,"Homme",0.67624877547855,1.25549362945476
"617","2020-02-10 12:09:10","D01P1","SP0801","2","SHAM",-4630,-7530,450,1200,1250,17,1,25,"Femme",-2.52647644941408,-1.80566705729653
"618","2020-02-11 10:57:47","D02P1","SP0801","2","SHAM",-1475,-5275,550,2000,1250,17,1,25,"Femme",-1.85507458333194,-1.39763317721347
"619","2020-02-11 11:13:19","D02P2","SP0801","2","SHAM",-1670,-5290,700,1920,1000,17,1,25,"Femme",-1.89657168757474,-1.4304530024386
"620","2020-02-12 11:32:06","D03P1","SP0801","2","SHAM",795,-3965,1100,2160,1500,17,1,25,"Femme",-1.37200572881325,-1.01492463215501
"621","2020-02-12 11:43:09","D03P2","SP0801","2","SHAM",1465,-3835,1300,2750,1250,17,1,25,"Femme",-1.22942593474826,-0.818704473959452
"622","2020-02-13 10:35:20","D04P1","SP0801","2","SHAM",1220,-4140,1150,2710,1500,17,1,25,"Femme",-1.28156332213024,-0.858488619409044
"623","2020-02-13 10:49:08","D04P2","SP0801","2","SHAM",1130,-4110,1450,2540,1250,17,1,25,"Femme",-1.30071583178076,-0.863589115418043
"624","2020-02-14 11:15:05","D05P1","SP0801","2","SHAM",2840,-2740,1350,2980,1250,17,1,25,"Femme",-0.936818148420863,-0.604630328776635
"625","2020-02-14 11:26:33","D05P2","SP0801","2","SHAM",-480,-4190,900,1810,1000,17,1,25,"Femme",-1.64333294886229,-1.30094327579528
"626","2020-02-25 10:59:52","D14P1","SP0801","2","SHAM",4030,-3010,1650,2890,2500,17,1,25,"Femme",-0.683579409708423,-0.383523519576212
"627","2020-02-25 11:11:14","D14P2","SP0801","2","SHAM",4805,-3195,2200,3050,2750,17,1,25,"Femme",-0.518655021051161,-0.168987662788765
"628","2021-03-29 12:12:24","D01P1","SR1210","3","STIM-HD",3555,-1075,2200,430,2000,16,2,21,"Homme",-0.784662099530615,-0.59558909795527
"629","2021-03-30 11:50:41","D02P1","SR1210","3","STIM-HD",4800,-1160,1850,1360,2750,16,2,21,"Homme",-0.519719049365079,-0.396470271793693
"630","2021-03-30 12:01:17","D02P2","SR1210","3","STIM-HD",6565,-715,1750,780,4750,16,2,21,"Homme",-0.144117054552089,-0.248589459081606
"631","2021-03-31 11:47:55","D03P1","SR1210","3","STIM-HD",9655,-1065,2950,3020,4750,16,2,21,"Homme",0.513452443449123,0.598333244532608
"632","2021-03-31 11:58:50","D03P2","SR1210","3","STIM-HD",9645,-775,2150,3020,5250,16,2,21,"Homme",0.511324386821288,0.499093738207621
"633","2021-04-01 11:48:09","D04P1","SR1210","3","STIM-HD",11810,-770,2800,3280,6500,16,2,21,"Homme",0.972048646747703,0.844757139662278
"634","2021-04-01 11:59:06","D04P2","SR1210","3","STIM-HD",10320,-420,3050,2440,5250,16,2,21,"Homme",0.654968209200193,0.75146358863828
"635","2021-04-02 11:36:54","D05P1","SR1210","3","STIM-HD",10020,-770,1900,2890,6000,16,2,21,"Homme",0.591126510365124,0.438346823860929
"636","2021-04-02 11:47:48","D05P2","SR1210","3","STIM-HD",10825,-705,1850,2930,6750,16,2,21,"Homme",0.762435068905893,0.5050524310799
"637","2021-04-13 11:23:42","D14P1","SR1210","3","STIM-HD",13840,-650,2450,3290,8750,16,2,21,"Homme",1.40404414219834,0.911819892697238
"638","2021-04-13 11:34:45","D14P2","SR1210","3","STIM-HD",16890,-720,2700,3410,11500,16,2,21,"Homme",2.05310141368821,1.10554142641004
"639","2021-03-08 11:29:28","D01P1","SV2801","3","STIM-HD",5410,-1230,2150,2490,2000,16,7,22,"Homme",-0.389907595067105,-0.108322320175636
"640","2021-03-09 12:09:07","D02P1","SV2801","3","STIM-HD",5595,-1405,1700,3050,2250,16,7,22,"Homme",-0.350538547452145,-0.0829848800104034
"641","2021-03-09 12:19:35","D02P2","SV2801","3","STIM-HD",7920,-1020,2250,3440,3250,16,7,22,"Homme",0.14423461851964,0.40989266776122
"642","2021-03-10 11:48:04","D03P1","SV2801","3","STIM-HD",8495,-735,2200,3030,4000,16,7,22,"Homme",0.266597874620189,0.436751157905579
"643","2021-03-10 11:58:30","D03P2","SV2801","3","STIM-HD",9890,-1000,2250,2890,5750,16,7,22,"Homme",0.563461774203261,0.447138646320389
"644","2021-03-11 11:38:51","D04P1","SV2801","3","STIM-HD",12310,-950,1750,3510,8000,16,7,22,"Homme",1.07845147813948,0.630058221941896
"645","2021-03-11 11:49:15","D04P2","SV2801","3","STIM-HD",11265,-1285,950,3350,8250,16,7,22,"Homme",0.856069560530661,0.26074141228158
"646","2021-03-12 12:05:50","D05P1","SV2801","3","STIM-HD",12855,-735,750,3590,9250,16,7,22,"Homme",1.19443056435653,0.487416886091332
"647","2021-03-12 12:16:15","D05P2","SV2801","3","STIM-HD",18625,-1085,2300,3410,14000,16,7,22,"Homme",2.42231923861769,0.956250070223364
"648","2021-03-23 11:47:38","D14P1","SV2801","3","STIM-HD",18220,-650,1900,3470,13500,16,7,22,"Homme",2.33613294519035,0.991974545252203
"649","2021-03-23 11:58:00","D14P2","SV2801","3","STIM-HD",19000,-950,1750,3450,14750,16,7,22,"Homme",2.50212136216153,0.87252261738205
"661","2019-10-07 16:16:45","D01P1","TB3004","2","SHAM",1995,-1215,0,1460,1750,16,4.5,22,"Homme",-1.11663893347297,-1.09615244200196
"662","2019-10-08 16:49:10","D02P1","TB3004","2","SHAM",4955,-755,900,2810,2000,16,4.5,22,"Homme",-0.486734171633626,-0.238744790342515
"663","2019-10-08 17:01:08","D02P2","TB3004","2","SHAM",5040,-150,1550,2140,1500,16,4.5,22,"Homme",-0.468645690297023,0.0732168076143307
"664","2019-10-09 16:16:59","D03P1","TB3004","2","SHAM",7150,-300,2050,3150,2250,16,4.5,22,"Homme",-0.0196257418237038,0.478793830399824
"665","2019-10-09 16:28:24","D03P2","TB3004","2","SHAM",7535,-185,2000,2970,2750,16,4.5,22,"Homme",0.0623044383479682,0.579086969240648
"666","2019-10-10 16:46:01","D04P1","TB3004","2","SHAM",7240,-100,1250,3340,2750,16,4.5,22,"Homme",-0.000473232173183076,0.590805261378705
"667","2019-10-10 17:02:43","D04P2","TB3004","2","SHAM",7435,-185,1050,3070,3500,16,4.5,22,"Homme",0.0410238720696118,0.404103713261226
"668","2019-10-11 14:39:02","D05P1","TB3004","2","SHAM",5960,-350,350,2460,3500,16,4.5,22,"Homme",-0.272864480536145,-0.139057703914057
"669","2019-10-11 14:50:43","D05P2","TB3004","2","SHAM",9560,-400,250,3210,6500,16,4.5,22,"Homme",0.493235905484685,0.235328795744668
"670","2019-10-21 17:05:05","D14P1","TB3004","2","SHAM",10800,-300,1950,3150,6000,16,4.5,22,"Homme",0.757114927336304,0.775848125230008
"671","2019-10-21 17:17:02","D14P2","TB3004","2","SHAM",11870,-450,1650,3420,7250,16,4.5,22,"Homme",0.984816986514717,0.7419682506642
"672","2020-02-10 18:26:13","D01P1","TH0605","2","SHAM",4475,-1155,1150,1730,2750,15,6,20,"Homme",-0.588880889769737,-0.503150219968564
"673","2020-02-11 18:00:47","D02P1","TH0605","2","SHAM",7395,-1235,900,3230,4500,15,6,20,"Homme",0.0325116455582693,-0.00440178391281236
"674","2020-02-11 18:16:53","D02P2","TH0605","2","SHAM",8090,-1070,1050,3110,5000,15,6,20,"Homme",0.180411581192846,0.0871484374693799
"675","2020-02-12 18:09:21","D03P1","TH0605","2","SHAM",6185,-2355,750,3040,4750,15,6,20,"Homme",-0.224983206409843,-0.308384310050467
"676","2020-02-12 18:19:48","D03P2","TH0605","2","SHAM",8670,-1820,1900,3340,5250,15,6,20,"Homme",0.303838865607313,0.253580476047251
"677","2020-02-13 18:11:09","D04P1","TH0605","2","SHAM",11495,-1615,1400,3210,8500,15,6,20,"Homme",0.905014862970881,0.291047407637011
"678","2020-02-13 18:21:45","D04P2","TH0605","2","SHAM",13180,-1800,1750,3480,9750,15,6,20,"Homme",1.26359240476119,0.495744675907662
"679","2020-02-14 18:09:54","D05P1","TH0605","2","SHAM",14140,-1800,1950,2990,11000,15,6,20,"Homme",1.46788584103341,0.45717650876214
"680","2020-02-14 18:20:27","D05P2","TH0605","2","SHAM",17375,-2815,2700,3240,14250,15,6,20,"Homme",2.15631216013824,0.7012642401363
"681","2020-02-25 18:09:47","D14P1","TH0605","2","SHAM",16650,-1620,2000,3520,12750,15,6,20,"Homme",2.00202805462015,0.731862191184814
"682","2020-02-25 18:20:18","D14P2","TH0605","2","SHAM",18625,-1205,2200,3130,14500,15,6,20,"Homme",2.42231923861769,0.825823112318577
"683","2019-10-07 18:36:30","D01P1","TS2305","2","SHAM",-350,-1100,200,-1450,2000,16,3.5,22,"Homme",-1.61566821270043,-1.34319041511061
"684","2019-10-08 18:05:25","D02P1","TS2305","2","SHAM",4490,-510,750,1750,2500,16,3.5,22,"Homme",-0.585688804827983,-0.414332214444274
"685","2019-10-08 18:16:30","D02P2","TS2305","2","SHAM",4565,-925,600,2140,2750,16,3.5,22,"Homme",-0.569728380119216,-0.489953093291227
"686","2019-10-09 17:56:52","D03P1","TS2305","2","SHAM",4390,-1210,600,1500,3500,16,3.5,22,"Homme",-0.60696937110634,-0.672340236526986
"687","2019-10-09 18:12:03","D03P2","TS2305","2","SHAM",6020,-1070,1300,1540,4250,16,3.5,22,"Homme",-0.260096140769131,-0.343880572408504
"688","2019-10-10 16:15:27","D04P1","TS2305","2","SHAM",7075,-1235,1600,2460,4250,16,3.5,22,"Homme",-0.0355861665324711,-0.0417228856743748
"689","2019-10-10 16:26:51","D04P2","TS2305","2","SHAM",7640,-770,1400,2510,4500,16,3.5,22,"Homme",0.0846490329402424,0.075878462918899
"690","2019-10-11 16:13:11","D05P1","TS2305","2","SHAM",10215,-185,2250,3650,4500,16,3.5,22,"Homme",0.632623614607919,1.01947672980528
"691","2019-10-11 16:26:31","D05P2","TS2305","2","SHAM",9970,-1070,1700,3090,6250,16,3.5,22,"Homme",0.580486227225946,0.356749333973207
"692","2019-10-21 18:05:34","D14P1","TS2305","2","SHAM",9865,-335,2150,2550,5500,16,3.5,22,"Homme",0.558141632633672,0.598135104396365
"693","2019-10-21 18:19:12","D14P2","TS2305","2","SHAM",8565,-1705,2550,2970,4750,16,3.5,22,"Homme",0.281494271015039,0.317048298172871
"694","2021-05-03 18:29:24","D01P1","TT2010","3","STIM-HD",4460,-650,750,1860,2500,14,5,20,"Homme",-0.59207297471149,-0.449433712427895
"695","2021-05-04 18:08:44","D02P1","TT2010","3","STIM-HD",6170,-490,1200,2710,2750,14,5,20,"Homme",-0.228175291351596,0.0362844205693819
"696","2021-05-04 18:19:53","D02P2","TT2010","3","STIM-HD",7880,-650,1450,3080,4000,14,5,20,"Homme",0.135722392008298,0.266392594479984
"697","2021-05-05 17:57:28","D03P1","TT2010","3","STIM-HD",11570,-600,2300,3620,6250,14,5,20,"Homme",0.920975287679648,0.860033526180296
"698","2021-05-05 18:08:57","D03P2","TT2010","3","STIM-HD",13600,-1550,2250,3150,9750,14,5,20,"Homme",1.35297078313028,0.591986293769305
"699","2021-05-06 17:59:16","D04P1","TT2010","3","STIM-HD",15660,-400,3450,3610,9000,14,5,20,"Homme",1.79135044846442,1.43273364106763
"700","2021-05-06 18:10:13","D04P2","TT2010","3","STIM-HD",14830,-600,1400,3030,11000,14,5,20,"Homme",1.61472174835407,0.644002548176833
"701","2021-05-07 18:07:09","D05P1","TT2010","3","STIM-HD",15160,-650,1650,3410,10750,14,5,20,"Homme",1.68494761707264,0.80095607109499
"702","2021-05-07 18:18:07","D05P2","TT2010","3","STIM-HD",19470,-650,2050,3570,14500,14,5,20,"Homme",2.6021400236698,1.09853790758692
"703","2021-05-18 18:00:25","D14P1","TT2010","3","STIM-HD",16890,-600,1300,3690,12500,14,5,20,"Homme",2.05310141368821,0.869931974680651
"704","2021-05-18 18:11:06","D14P2","TT2010","3","STIM-HD",20040,-350,1750,3890,14750,14,5,20,"Homme",2.72343925145643,1.27804739363313
"705","2019-09-30 18:26:54","D01P1","VL1401","1","STIM-SD",3910,-220,800,1330,2000,17,5,23,"Homme",-0.70911608924245,-0.375634121366126
"706","2019-10-01 18:51:03","D02P1","VL1401","1","STIM-SD",5710,-100,700,2110,3000,17,5,23,"Homme",-0.326065896232036,0.0888472453385474
"707","2019-10-01 19:01:47","D02P2","VL1401","1","STIM-SD",7200,-300,750,2000,4750,17,5,23,"Homme",-0.00898545868452562,-0.00285832392325829
"708","2019-10-02 18:14:01","D03P1","VL1401","1","STIM-SD",8470,-700,550,2370,6250,17,5,23,"Homme",0.2612777330506,-0.0786830256621437
"709","2019-10-02 18:24:29","D03P2","VL1401","1","STIM-SD",12230,-600,950,2380,9500,17,5,23,"Homme",1.0614270251168,0.2558712933034
"710","2019-10-03 18:40:19","D04P1","VL1401","1","STIM-SD",14040,-1050,700,2390,12000,17,5,23,"Homme",1.44660527475505,0.118965625088123
"711","2019-10-03 18:50:45","D04P2","VL1401","1","STIM-SD",14405,-985,1350,2790,11250,17,5,23,"Homme",1.52427934167105,0.42506261529224
"712","2019-10-04 17:36:40","D05P1","VL1401","1","STIM-SD",16040,-1050,1300,3040,12750,17,5,23,"Homme",1.87221660032218,0.51945119157725
"713","2019-10-04 17:48:34","D05P2","VL1401","1","STIM-SD",18940,-650,1100,3240,15250,17,5,23,"Homme",2.48935302239451,0.739977672886189
"714","2019-10-15 18:39:26","D14P1","VL1401","1","STIM-SD",15510,-1370,900,2230,13750,17,5,23,"Homme",1.75942959904689,0.111197972745678
"715","2019-10-15 18:51:48","D14P2","VL1401","1","STIM-SD",16995,-1635,850,2780,15000,17,5,23,"Homme",2.07544600828048,0.236544639806132
"716","2021-03-29 10:53:41","D01P1","VL1404","3","STIM-HD",3590,-350,1050,1890,1000,17,2.5,34,"Homme",-0.777213901333191,-0.439313736349941
"717","2021-03-30 10:17:17","D02P1","VL1404","3","STIM-HD",2810,-1420,350,1880,2000,17,2.5,34,"Homme",-0.94320231830437,-0.872124984244991
"718","2021-03-30 10:28:46","D02P2","VL1404","3","STIM-HD",4710,-750,350,2860,2250,17,2.5,34,"Homme",-0.538871559015599,-0.360602516680448
"719","2021-03-31 09:41:49","D03P1","VL1404","3","STIM-HD",6015,-685,950,3000,2750,17,2.5,34,"Homme",-0.261160169083049,-0.0441630727210484
"720","2021-03-31 09:53:18","D03P2","VL1404","3","STIM-HD",6020,-450,1050,2920,2500,17,2.5,34,"Homme",-0.260096140769131,0.0457688155104918
"721","2021-04-01 10:15:18","D04P1","VL1404","3","STIM-HD",5690,-400,200,3140,2750,17,2.5,34,"Homme",-0.330322009487707,-0.0978123672619929
"722","2021-04-01 10:26:18","D04P2","VL1404","3","STIM-HD",6120,-150,650,2870,2750,17,2.5,34,"Homme",-0.238815574490774,0.187784990413492
"723","2021-04-02 14:01:57","D05P1","VL1404","3","STIM-HD",7855,-435,1150,3140,4000,17,2.5,34,"Homme",0.130402250438709,0.301188202071052
"724","2021-04-02 14:12:58","D05P2","VL1404","3","STIM-HD",6910,-220,-50,3180,4000,17,2.5,34,"Homme",-0.0706991008917591,0.0750377731358379
"725","2021-04-13 10:21:06","D14P1","VL1404","3","STIM-HD",8350,-400,1450,3300,4000,17,2.5,34,"Homme",0.235741053516573,0.460430236297214
"726","2021-04-13 10:32:41","D14P2","VL1404","3","STIM-HD",9100,-450,900,3150,5500,17,2.5,34,"Homme",0.395345300604245,0.331347227300067
"727","2021-03-22 11:29:50","D01P1","VM3004","3","STIM-HD",5800,-1480,1750,3280,2250,12,10,29,"Homme",-0.306913386581515,-0.016135931331822
"728","2021-03-23 11:00:07","D02P1","VM3004","3","STIM-HD",8745,-755,3750,3250,2500,12,10,29,"Homme",0.31979929031608,0.784846960188801
"729","2021-03-23 11:11:09","D02P2","VM3004","3","STIM-HD",8930,-1050,2900,3580,3500,12,10,29,"Homme",0.35916833793104,0.654223057821968
"730","2021-03-24 10:58:32","D03P1","VM3004","3","STIM-HD",10450,-600,2950,3850,4250,12,10,29,"Homme",0.682632945362056,0.978668287618985
"731","2021-03-24 11:09:14","D03P2","VM3004","3","STIM-HD",14130,-100,4050,3930,6250,12,10,29,"Homme",1.46575778440557,1.85627876310445
"732","2021-03-25 09:37:40","D04P1","VM3004","3","STIM-HD",9125,-1355,2000,2480,6000,12,10,29,"Homme",0.400665442173835,0.174801779701136
"733","2021-03-25 09:50:06","D04P2","VM3004","3","STIM-HD",12880,-1120,1850,3150,9000,12,10,29,"Homme",1.19975070592612,0.547306392220697
"734","2021-03-26 10:51:25","D05P1","VM3004","3","STIM-HD",16820,-600,2050,3620,11750,12,10,29,"Homme",2.03820501729336,1.04242058764353
"735","2021-03-26 11:02:31","D05P2","VM3004","3","STIM-HD",18520,-150,2750,3670,12250,12,10,29,"Homme",2.39997464402542,1.6042103058037
"736","2021-04-06 08:58:43","D14P1","VM3004","3","STIM-HD",16490,-1000,2500,3240,11750,12,10,29,"Homme",1.96797914857478,0.909720583865709
"737","2021-04-06 09:09:13","D14P2","VM3004","3","STIM-HD",20510,-400,2350,3560,15000,12,10,29,"Homme",2.82345791296471,1.32556206456188
"738","2019-10-07 08:40:19","D01P1","YC1703","1","STIM-SD",4110,-1630,1400,2340,2000,17,6,21,"Homme",-0.666554956685737,-0.463860968847269
"739","2019-10-08 08:26:30","D02P1","YC1703","1","STIM-SD",7875,-865,1900,3590,3250,17,6,21,"Homme",0.13465836369438,0.403434042235868
"740","2019-10-08 08:42:23","D02P2","YC1703","1","STIM-SD",7320,-860,1700,3480,3000,17,6,21,"Homme",0.016551220849502,0.287247584294146
"741","2019-10-09 15:03:52","D03P1","YC1703","1","STIM-SD",6480,-840,1300,3020,3000,17,6,21,"Homme",-0.162205535888691,0.0364959199207126
"742","2019-10-09 15:17:27","D03P2","YC1703","1","STIM-SD",9180,-470,2950,2950,3750,17,6,21,"Homme",0.412369753626931,0.727429151279343
"743","2019-10-10 08:26:38","D04P1","YC1703","1","STIM-SD",8445,-755,1750,3700,3750,17,6,21,"Homme",0.255957591481011,0.479706633384906
"744","2019-10-10 08:39:27","D04P2","YC1703","1","STIM-SD",8590,-470,2100,3210,3750,17,6,21,"Homme",0.286814412584628,0.561397839512937
"745","2019-10-11 08:23:54","D05P1","YC1703","1","STIM-SD",8435,-635,1350,3220,4500,17,6,21,"Homme",0.253829534853176,0.325546489108412
"746","2019-10-11 08:35:52","D05P2","YC1703","1","STIM-SD",11710,-100,2400,3660,5750,17,6,21,"Homme",0.950768080469347,1.27542532676339
"747","2019-10-21 08:32:21","D14P1","YC1703","1","STIM-SD",11340,-100,2150,3790,5500,17,6,21,"Homme",0.872029985239428,1.22705123142177
"748","2019-10-21 08:43:24","D14P2","YC1703","1","STIM-SD",12380,-790,2400,3270,7500,17,6,21,"Homme",1.09334787453433,0.774853158800477
