"","Date","Session","Pseudo","TotalScore","Flight","Bonus","Mine","Fortress","NumberofBonus","NumberofMine","Bonus_Prct","Mine_Prct","FortressShot","Treatment","NET","GameLevel","Age","Genre","Group","BlindGroup"
"145","2019-11-19 12:13:30","D02P1","CO1106",1325,-785,0,1110,1000,47,59,10.6382978723404,57.6271186440678,64,2,16,2,22,"Homme","SHAM",2
"146","2019-11-19 12:24:01","D02P2","CO1106",2915,-1035,0,2450,1500,47,66,12.7659574468085,78.7878787878788,83,2,16,2,22,"Homme","SHAM",2
"147","2019-11-20 12:04:39","D03P1","CO1106",4840,-370,100,2860,2250,40,67,12.5,86.5671641791045,118,2,16,2,22,"Homme","SHAM",2
"148","2019-11-20 12:19:50","D03P2","CO1106",5950,-150,0,3350,2750,44,71,13.6363636363636,91.5492957746479,143,2,16,2,22,"Homme","SHAM",2
"149","2019-11-21 14:08:47","D04P1","CO1106",6280,-350,400,3480,2750,38,69,18.4210526315789,95.6521739130435,144,2,16,2,22,"Homme","SHAM",2
"150","2019-11-21 14:22:19","D04P2","CO1106",5350,-750,300,2550,3250,46,68,17.3913043478261,77.9411764705882,169,2,16,2,22,"Homme","SHAM",2
"151","2019-11-22 11:36:19","D05P1","CO1106",7540,-450,700,3290,4000,40,70,27.5,91.4285714285714,201,2,16,2,22,"Homme","SHAM",2
"152","2019-11-22 11:47:57","D05P2","CO1106",8370,-400,750,3520,4500,42,74,26.1904761904762,90.5405405405405,233,2,16,2,22,"Homme","SHAM",2
"153","2019-12-02 12:34:03","D14P1","CO1106",9110,-150,500,3760,5000,40,72,22.5,97.2222222222222,257,2,16,2,22,"Homme","SHAM",2
"154","2019-12-02 12:46:54","D14P2","CO1106",9470,-700,900,3520,5750,47,73,31.9148936170213,90.4109589041096,288,2,16,2,22,"Homme","SHAM",2
"166","2021-05-03 17:30:57","D01P1","CP2301",2740,-3060,1650,1150,3000,55,60,45.4545454545455,55,172,3,14,8,22,"Homme","STIMHD",3
"167","2021-05-04 15:19:23","D02P1","CP2301",5885,-995,1900,1730,3250,43,60,60.4651162790698,75,172,3,14,8,22,"Homme","STIMHD",3
"168","2021-05-04 15:30:42","D02P2","CP2301",5935,-1295,1200,1280,4750,34,61,61.7647058823529,63.9344262295082,251,3,14,8,22,"Homme","STIMHD",3
"169","2021-05-05 17:14:18","D03P1","CP2301",5865,-1585,1650,1050,4750,42,58,57.1428571428571,56.8965517241379,261,3,14,8,22,"Homme","STIMHD",3
"170","2021-05-05 17:24:56","D03P2","CP2301",9290,-1340,2250,880,7500,39,59,76.9230769230769,54.2372881355932,397,3,14,8,22,"Homme","STIMHD",3
"171","2021-05-06 17:17:37","D04P1","CP2301",10645,-1385,2050,1980,8000,41,62,70.7317073170732,70.9677419354839,439,3,14,8,22,"Homme","STIMHD",3
"172","2021-05-06 17:28:18","D04P2","CP2301",12575,-805,2000,2380,9000,51,63,62.7450980392157,82.5396825396825,481,3,14,8,22,"Homme","STIMHD",3
"173","2021-05-07 17:14:10","D05P1","CP2301",14445,-1285,2100,2880,10750,39,67,76.9230769230769,83.5820895522388,578,3,14,8,22,"Homme","STIMHD",3
"174","2021-05-07 17:25:03","D05P2","CP2301",15340,-1050,1900,2740,11750,47,65,61.7021276595745,84.6153846153846,644,3,14,8,22,"Homme","STIMHD",3
"175","2021-05-18 17:16:59","D14P1","CP2301",16020,-1250,1650,3370,12250,46,72,60.8695652173913,88.8888888888889,626,3,14,8,22,"Homme","STIMHD",3
"176","2021-05-18 17:27:38","D14P2","CP2301",17450,-1600,2250,3050,13750,45,67,73.3333333333333,83.5820895522388,732,3,14,8,22,"Homme","STIMHD",3
"177","2020-02-03 18:38:26","D01P1","CR2709",4530,-600,700,1930,2500,42,60,30.952380952381,75,154,2,17,3,24,"Femme","SHAM",2
"178","2020-02-04 17:53:15","D02P1","CR2709",4205,-1405,1250,2360,2000,42,61,40.4761904761905,78.6885245901639,115,2,17,3,24,"Femme","SHAM",2
"179","2020-02-04 18:08:24","D02P2","CR2709",6590,-700,1750,3040,2500,40,67,60,88.0597014925373,133,2,17,3,24,"Femme","SHAM",2
"180","2020-02-05 17:50:01","D03P1","CR2709",5570,-450,1150,2620,2250,45,65,35.5555555555556,83.0769230769231,131,2,17,3,24,"Femme","SHAM",2
"181","2020-02-05 18:05:34","D03P2","CR2709",6565,-485,2000,3050,2000,49,69,48.9795918367347,88.4057971014493,111,2,17,3,24,"Femme","SHAM",2
"182","2020-02-06 17:44:49","D04P1","CR2709",7075,-685,1850,3160,2750,34,69,67.6470588235294,88.4057971014493,150,2,17,3,24,"Femme","SHAM",2
"183","2020-02-06 18:05:59","D04P2","CR2709",7465,-335,2400,2900,2500,39,65,74.3589743589744,89.2307692307692,141,2,17,3,24,"Femme","SHAM",2
"184","2020-02-07 17:49:04","D05P1","CR2709",8920,-100,3050,2970,3000,39,67,87.1794871794872,89.5522388059701,168,2,17,3,24,"Femme","SHAM",2
"185","2020-02-07 18:01:29","D05P2","CR2709",10240,-150,4050,3090,3250,48,69,91.6666666666667,89.8550724637681,168,2,17,3,24,"Femme","SHAM",2
"186","2020-02-18 17:47:56","D14P1","CR2709",9855,-35,3100,3790,3000,40,71,87.5,100,148,2,17,3,24,"Femme","SHAM",2
"187","2020-02-18 18:00:40","D14P2","CR2709",10440,-350,3900,3640,3250,50,73,86,94.5205479452055,168,2,17,3,24,"Femme","SHAM",2
"188","2021-03-22 18:27:11","D01P1","EA0703",1365,-1665,400,880,1750,42,56,19.047619047619,55.3571428571429,95,3,16,2,23,"Homme","STIMHD",3
"189","2021-03-23 17:46:50","D02P1","EA0703",3480,-300,350,1930,1500,43,58,16.2790697674419,75.8620689655172,89,3,16,2,23,"Homme","STIMHD",3
"190","2021-03-23 17:57:23","D02P2","EA0703",2760,-1040,600,1700,1500,40,58,25,67.2413793103448,98,3,16,2,23,"Homme","STIMHD",3
"191","2021-03-24 17:17:45","D03P1","EA0703",5150,-720,1550,2070,2250,43,61,46.5116279069767,77.0491803278689,119,3,16,2,23,"Homme","STIMHD",3
"192","2021-03-24 17:28:19","D03P2","EA0703",6395,-235,1350,3030,2250,44,65,38.6363636363636,90.7692307692308,114,3,16,2,23,"Homme","STIMHD",3
"193","2021-03-25 17:25:15","D04P1","EA0703",5740,-400,700,2690,2750,39,68,30.7692307692308,85.2941176470588,142,3,16,2,23,"Homme","STIMHD",3
"194","2021-03-25 17:35:54","D04P2","EA0703",5820,-800,1200,2670,2750,43,68,37.2093023255814,80.8823529411765,147,3,16,2,23,"Homme","STIMHD",3
"195","2021-03-26 17:14:03","D05P1","EA0703",9220,-100,2750,3320,3250,45,70,68.8888888888889,91.4285714285714,173,3,16,2,23,"Homme","STIMHD",3
"196","2021-03-26 17:24:26","D05P2","EA0703",8030,-350,2200,2930,3250,29,68,89.6551724137931,86.7647058823529,177,3,16,2,23,"Homme","STIMHD",3
"197","2021-04-06 16:24:45","D14P1","EA0703",8850,-150,2550,2700,3750,41,66,75.609756097561,86.3636363636364,201,3,16,2,23,"Homme","STIMHD",3
"198","2021-04-06 16:35:21","D14P2","EA0703",10860,-400,3050,3460,4750,42,70,83.3333333333333,94.2857142857143,242,3,16,2,23,"Homme","STIMHD",3
"199","2019-10-07 20:16:30","D01P1","EB2307",-425,-1795,400,-280,1250,44,52,13.6363636363636,32.6923076923077,77,1,17,1.5,22,"Homme","STIMSD",1
"200","2019-10-08 19:33:49","D02P1","EB2307",555,-1195,650,-650,1750,34,46,23.5294117647059,28.2608695652174,105,1,17,1.5,22,"Homme","STIMSD",1
"201","2019-10-08 19:49:56","D02P2","EB2307",1450,-1340,550,-260,2500,49,48,18.3673469387755,33.3333333333333,134,1,17,1.5,22,"Homme","STIMSD",1
"202","2019-10-09 19:35:37","D03P1","EB2307",1450,-1410,650,210,2000,43,50,23.2558139534884,48,119,1,17,1.5,22,"Homme","STIMSD",1
"203","2019-10-09 19:47:45","D03P2","EB2307",3955,-875,1750,1080,2000,48,54,45.8333333333333,59.2592592592593,130,1,17,1.5,22,"Homme","STIMSD",1
"204","2019-10-10 18:44:51","D04P1","EB2307",5700,-700,2000,2400,2000,43,60,55.8139534883721,80,120,1,17,1.5,22,"Homme","STIMSD",1
"205","2019-10-10 18:55:18","D04P2","EB2307",5155,-485,1550,1590,2500,50,55,38,72.7272727272727,138,1,17,1.5,22,"Homme","STIMSD",1
"206","2019-10-11 15:41:13","D05P1","EB2307",4770,-1320,1450,1890,2750,46,58,43.4782608695652,70.6896551724138,165,1,17,1.5,22,"Homme","STIMSD",1
"207","2019-10-11 15:53:04","D05P2","EB2307",3660,-1020,600,1330,2750,36,55,25,63.6363636363636,161,1,17,1.5,22,"Homme","STIMSD",1
"208","2019-10-21 19:19:29","D14P1","EB2307",6010,-470,1650,2330,2500,43,59,46.5116279069767,83.0508474576271,130,1,17,1.5,22,"Homme","STIMSD",1
"209","2019-10-21 19:32:24","D14P2","EB2307",3520,-970,750,1490,2250,38,59,28.9473684210526,64.406779661017,137,1,17,1.5,22,"Homme","STIMSD",1
"221","2019-09-30 16:23:07","D01P1","EC2802",-610,-3190,550,1030,1000,39,56,20.5128205128205,50,67,1,17,2.5,22,"Homme","STIMSD",1
"222","2019-10-01 16:12:57","D02P1","EC2802",-380,-2490,300,810,1000,39,54,17.9487179487179,51.8518518518519,58,1,17,2.5,22,"Homme","STIMSD",1
"223","2019-10-01 16:23:41","D02P2","EC2802",3085,-825,1150,1760,1000,42,55,33.3333333333333,74.5454545454545,54,1,17,2.5,22,"Homme","STIMSD",1
"224","2019-10-02 16:19:54","D03P1","EC2802",3760,-1160,1650,2270,1000,45,59,44.4444444444444,76.271186440678,59,1,17,2.5,22,"Homme","STIMSD",1
"225","2019-10-02 16:30:36","D03P2","EC2802",4360,-1570,2000,2680,1250,33,60,69.6969696969697,85,65,1,17,2.5,22,"Homme","STIMSD",1
"226","2019-10-03 16:21:10","D04P1","EC2802",4425,-1845,2450,2570,1250,37,61,78.3783783783784,81.9672131147541,77,1,17,2.5,22,"Homme","STIMSD",1
"227","2019-10-03 16:32:40","D04P2","EC2802",4645,-1875,2550,2470,1500,47,61,59.5744680851064,77.0491803278689,81,1,17,2.5,22,"Homme","STIMSD",1
"228","2019-10-04 15:10:18","D05P1","EC2802",5480,-930,3000,2160,1250,39,57,84.6153846153846,80.7017543859649,67,1,17,2.5,22,"Homme","STIMSD",1
"229","2019-10-04 15:20:41","D05P2","EC2802",4695,-1655,2600,2500,1250,41,65,68.2926829268293,75.3846153846154,66,1,17,2.5,22,"Homme","STIMSD",1
"230","2019-10-15 17:11:54","D14P1","EC2802",7160,-520,3300,2880,1500,43,62,83.7209302325581,87.0967741935484,92,1,17,2.5,22,"Homme","STIMSD",1
"231","2019-10-15 17:26:03","D14P2","EC2802",6375,-1155,2450,3080,2000,38,64,71.0526315789474,90.625,109,1,17,2.5,22,"Homme","STIMSD",1
"232","2021-03-15 10:08:22","D01P1","EJ0511",3720,-1470,750,2190,2250,38,61,36.8421052631579,75.4098360655738,129,3,20,7,28,"Femme","STIMHD",3
"233","2021-03-16 09:11:28","D02P1","EJ0511",5830,-540,850,3020,2500,49,68,30.6122448979592,89.7058823529412,145,3,20,7,28,"Femme","STIMHD",3
"234","2021-03-16 09:23:03","D02P2","EJ0511",5960,-300,700,2560,3000,45,64,24.4444444444444,84.375,164,3,20,7,28,"Femme","STIMHD",3
"235","2021-03-17 09:39:51","D03P1","EJ0511",6960,-400,1000,3110,3250,41,71,41.4634146341463,87.3239436619718,177,3,20,7,28,"Femme","STIMHD",3
"236","2021-03-17 09:51:51","D03P2","EJ0511",6435,-935,1250,3120,3000,38,70,55.2631578947368,85.7142857142857,167,3,20,7,28,"Femme","STIMHD",3
"237","2021-03-18 09:48:28","D04P1","EJ0511",7280,-400,1150,3280,3250,43,73,51.1627906976744,87.6712328767123,180,3,20,7,28,"Femme","STIMHD",3
"238","2021-03-18 10:00:05","D04P2","EJ0511",8320,-900,1750,2970,4500,44,74,61.3636363636364,81.0810810810811,227,3,20,7,28,"Femme","STIMHD",3
"239","2021-03-19 10:08:20","D05P1","EJ0511",9080,-100,1300,3130,4750,36,71,69.4444444444444,90.1408450704225,240,3,20,7,28,"Femme","STIMHD",3
"240","2021-03-19 10:19:13","D05P2","EJ0511",10800,-150,1800,3900,5250,37,78,78.3783783783784,94.8717948717949,274,3,20,7,28,"Femme","STIMHD",3
"241","2021-03-30 09:15:26","D14P1","EJ0511",9980,-450,1350,3330,5750,43,73,55.8139534883721,90.4109589041096,294,3,20,7,28,"Femme","STIMHD",3
"242","2021-03-30 09:26:29","D14P2","EJ0511",12260,-150,2250,3910,6250,48,77,70.8333333333333,96.1038961038961,325,3,20,7,28,"Femme","STIMHD",3
"243","2021-04-26 17:10:24","D01P1","EV1810",4915,-1135,1800,2500,1750,43,61,53.4883720930233,85.2459016393443,113,3,17,7,23,"Femme","STIMHD",3
"244","2021-04-27 16:49:49","D02P1","EV1810",7845,-835,3200,3480,2000,47,70,80.8510638297872,92.8571428571429,114,3,17,7,23,"Femme","STIMHD",3
"245","2021-04-27 17:00:30","D02P2","EV1810",6920,-860,2700,3080,2000,41,69,80.4878048780488,85.5072463768116,120,3,17,7,23,"Femme","STIMHD",3
"246","2021-04-28 16:40:42","D03P1","EV1810",6070,-1260,2050,3030,2250,37,72,75.6756756756757,83.3333333333333,125,3,17,7,23,"Femme","STIMHD",3
"247","2021-04-28 16:51:29","D03P2","EV1810",7740,-890,2550,3330,2750,45,72,71.1111111111111,87.5,153,3,17,7,23,"Femme","STIMHD",3
"248","2021-04-29 16:46:42","D04P1","EV1810",9310,-470,2600,3680,3500,43,76,76.7441860465116,90.7894736842105,189,3,17,7,23,"Femme","STIMHD",3
"249","2021-04-29 16:57:17","D04P2","EV1810",9505,-555,2600,3460,4000,45,73,75.5555555555556,90.4109589041096,218,3,17,7,23,"Femme","STIMHD",3
"250","2021-04-30 16:31:48","D05P1","EV1810",10160,-400,2400,3660,4500,38,73,81.5789473684211,93.1506849315068,240,3,17,7,23,"Femme","STIMHD",3
"251","2021-04-30 16:42:18","D05P2","EV1810",9175,-1375,2100,3450,5000,35,73,80,89.041095890411,268,3,17,7,23,"Femme","STIMHD",3
"252","2021-05-10 17:24:00","D14P1","EV1810",12735,-985,1900,3320,8500,42,71,69.0476190476191,88.7323943661972,469,3,17,7,23,"Femme","STIMHD",3
"253","2021-05-10 17:34:54","D14P2","EV1810",16540,-1600,2900,3240,12000,52,69,76.9230769230769,86.9565217391304,659,3,17,7,23,"Femme","STIMHD",3
"254","2021-04-26 16:17:09","D01P1","GC0511",2160,-1460,400,1220,2000,44,56,22.7272727272727,62.5,111,3,17,9,26,"Homme","STIMHD",3
"255","2021-04-27 15:34:10","D02P1","GC0511",1250,-1810,650,410,2000,40,52,35,48.0769230769231,127,3,17,9,26,"Homme","STIMHD",3
"256","2021-04-27 15:47:21","D02P2","GC0511",4725,-1055,1700,1330,2750,42,58,54.7619047619048,67.2413793103448,152,3,17,9,26,"Homme","STIMHD",3
"257","2021-04-28 15:39:46","D03P1","GC0511",3140,-1640,300,1480,3000,41,59,26.8292682926829,66.1016949152542,178,3,17,9,26,"Homme","STIMHD",3
"258","2021-04-28 15:51:52","D03P2","GC0511",5750,-670,1250,1920,3250,45,58,46.6666666666667,75.8620689655172,181,3,17,9,26,"Homme","STIMHD",3
"259","2021-04-29 15:46:52","D04P1","GC0511",6435,-735,1400,1770,4000,40,60,57.5,70,228,3,17,9,26,"Homme","STIMHD",3
"260","2021-04-29 15:58:16","D04P2","GC0511",7315,-835,1500,1900,4750,41,58,51.219512195122,74.1379310344828,261,3,17,9,26,"Homme","STIMHD",3
"261","2021-04-30 15:41:14","D05P1","GC0511",8370,-520,1600,2290,5000,37,61,70.2702702702703,80.327868852459,287,3,17,9,26,"Homme","STIMHD",3
"262","2021-04-30 15:52:52","D05P2","GC0511",9210,-420,1600,2530,5500,34,60,76.4705882352941,86.6666666666667,290,3,17,9,26,"Homme","STIMHD",3
"263","2021-05-11 15:37:47","D14P1","GC0511",9645,-555,1850,2850,5500,42,64,71.4285714285714,89.0625,298,3,17,9,26,"Homme","STIMHD",3
"264","2021-05-11 15:49:25","D14P2","GC0511",11075,-605,1700,2480,7500,42,60,66.6666666666667,83.3333333333333,397,3,17,9,26,"Homme","STIMHD",3
"265","2018-06-04 16:55:42","D01P1","GF0912",1965,-995,650,810,1500,41,57,29.2682926829268,56.140350877193,87,1,16,3,22,"Homme","STIMSD",1
"266","2018-06-05 11:33:46","D02P1","GF0912",2965,-1155,1050,1320,1750,43,58,55.8139534883721,63.7931034482759,121,1,16,3,22,"Homme","STIMSD",1
"267","2018-06-05 11:33:46","D02P2","GF0912",3980,-1580,1600,1710,2250,43,59,67.4418604651163,69.4915254237288,138,1,16,3,22,"Homme","STIMSD",1
"268","2018-06-06 11:35:40","D03P1","GF0912",8325,-185,2750,2760,3000,52,66,76.9230769230769,86.3636363636364,185,1,16,3,22,"Homme","STIMSD",1
"269","2018-06-06 11:35:40","D03P2","GF0912",6335,-935,1750,2020,3500,40,61,75,72.1311475409836,190,1,16,3,22,"Homme","STIMSD",1
"270","2018-06-07 11:29:16","D04P1","GF0912",5915,-705,1450,2670,2500,39,67,79.4871794871795,83.5820895522388,158,1,16,3,22,"Homme","STIMSD",1
"271","2018-06-07 11:29:16","D04P2","GF0912",6360,-750,1150,2210,3750,42,65,71.4285714285714,76.9230769230769,225,1,16,3,22,"Homme","STIMSD",1
"272","2018-06-08 11:34:04","D05P1","GF0912",8575,-255,1800,3030,4000,36,67,86.1111111111111,91.044776119403,224,1,16,3,22,"Homme","STIMSD",1
"273","2018-06-08 11:34:04","D05P2","GF0912",8550,-270,1200,2870,4750,36,67,86.1111111111111,88.0597014925373,255,1,16,3,22,"Homme","STIMSD",1
"274","2018-06-19 11:28:07","D14P1","GF0912",8200,-840,1850,3190,4000,41,72,80.4878048780488,86.1111111111111,223,1,16,3,22,"Homme","STIMSD",1
"275","2018-06-19 11:28:07","D14P2","GF0912",8605,-805,1650,3010,4750,44,69,75,86.9565217391304,258,1,16,3,22,"Homme","STIMSD",1
"276","2020-02-10 11:16:05","D01P1","GF1410",2380,-1070,1900,300,1250,49,54,51.0204081632653,46.2962962962963,76,1,15,2.5,32,"Homme","STIMSD",1
"277","2020-02-11 14:13:49","D02P1","GF1410",1325,-1665,700,790,1500,44,51,25,58.8235294117647,102,1,15,2.5,32,"Homme","STIMSD",1
"278","2020-02-11 14:24:35","D02P2","GF1410",3125,-805,550,1130,2250,35,54,28.5714285714286,64.8148148148148,121,1,15,2.5,32,"Homme","STIMSD",1
"279","2020-02-12 10:56:51","D03P1","GF1410",3510,-820,900,1430,2000,41,56,31.7073170731707,66.0714285714286,132,1,15,2.5,32,"Homme","STIMSD",1
"280","2020-02-12 11:07:30","D03P2","GF1410",2815,-735,1400,150,2000,36,49,44.4444444444444,44.8979591836735,121,1,15,2.5,32,"Homme","STIMSD",1
"281","2020-02-13 14:17:53","D04P1","GF1410",3090,-820,950,1210,1750,33,56,39.3939393939394,66.0714285714286,121,1,15,2.5,32,"Homme","STIMSD",1
"282","2020-02-13 14:34:03","D04P2","GF1410",3965,-855,1150,670,3000,44,54,36.3636363636364,57.4074074074074,189,1,15,2.5,32,"Homme","STIMSD",1
"283","2020-02-14 10:34:36","D05P1","GF1410",3925,-735,900,1510,2250,38,57,34.2105263157895,64.9122807017544,149,1,15,2.5,32,"Homme","STIMSD",1
"284","2020-02-14 10:44:56","D05P2","GF1410",5010,-450,850,2360,2250,43,61,25.5813953488372,80.327868852459,133,1,15,2.5,32,"Homme","STIMSD",1
"285","2020-02-25 10:26:37","D14P1","GF1410",4400,-770,700,1470,3000,40,59,25,66.1016949152542,159,1,15,2.5,32,"Homme","STIMSD",1
"286","2020-02-25 10:39:29","D14P2","GF1410",6060,-150,1150,2060,3000,37,62,43.2432432432432,79.0322580645161,159,1,15,2.5,32,"Homme","STIMSD",1
"287","2018-06-04 14:20:55","D01P1","GM2504",820,-590,850,560,0,40,55,27.5,56.3636363636364,44,1,15,6,21,"Homme","STIMSD",1
"288","2018-06-05 14:03:50","D02P1","GM2504",1525,-735,1550,710,0,47,58,40.4255319148936,53.448275862069,92,1,15,6,21,"Homme","STIMSD",1
"289","2018-06-05 14:03:50","D02P2","GM2504",1865,-985,1400,700,750,36,58,47.2222222222222,53.448275862069,117,1,15,6,21,"Homme","STIMSD",1
"290","2018-06-06 14:03:40","D03P1","GM2504",2645,-505,450,450,2250,33,54,27.2727272727273,53.7037037037037,116,1,15,6,21,"Homme","STIMSD",1
"291","2018-06-06 14:03:40","D03P2","GM2504",3965,-735,350,1100,3250,42,58,19.047619047619,62.0689655172414,163,1,15,6,21,"Homme","STIMSD",1
"292","2018-06-07 13:59:39","D04P1","GM2504",4880,-900,450,1580,3750,41,60,24.390243902439,65,193,1,15,6,21,"Homme","STIMSD",1
"293","2018-06-07 13:59:39","D04P2","GM2504",5550,-1120,200,2220,4250,46,60,19.5652173913043,76.6666666666667,220,1,15,6,21,"Homme","STIMSD",1
"294","2018-06-08 14:03:08","D05P1","GM2504",9385,-685,900,2920,6250,42,68,33.3333333333333,85.2941176470588,294,1,15,6,21,"Homme","STIMSD",1
"295","2018-06-08 14:03:08","D05P2","GM2504",9515,-635,650,2500,7000,40,64,32.5,82.8125,341,1,15,6,21,"Homme","STIMSD",1
"296","2018-06-19 14:10:49","D14P1","GM2504",8140,-1120,300,2460,6500,48,68,22.9166666666667,75,322,1,15,6,21,"Homme","STIMSD",1
"297","2018-06-19 14:10:49","D14P2","GM2504",8925,-1205,600,2780,6750,42,68,26.1904761904762,80.8823529411765,334,1,15,6,21,"Homme","STIMSD",1
"298","2019-12-02 16:18:50","D01P1","HA2212",-2170,-3750,900,430,250,45,50,33.3333333333333,50,56,1,20,1.5,27,"Homme","STIMSD",1
"299","2019-12-03 16:28:35","D02P1","HA2212",-320,-2630,950,860,500,41,54,39.0243902439024,57.4074074074074,55,1,20,1.5,27,"Homme","STIMSD",1
"300","2019-12-03 16:39:08","D02P2","HA2212",4145,-805,1300,2150,1500,43,63,58.1395348837209,74.6031746031746,93,1,20,1.5,27,"Homme","STIMSD",1
